DATE,REVENUE,COGS,FORECASTED_REVENUE,Product_id,Region_id
2023-12-15 15:07:24.446047,3348.26,2473.79,1586.49,2,5
2023-12-16 15:07:24.446047,1264.89,739.25,4927.86,3,3
2023-12-17 15:07:24.446047,2653.08,2256.97,3950.1,5,1
2023-12-18 15:07:24.446047,3991.29,1693.23,4494.7,2,1
2023-12-19 15:07:24.446047,4057.75,1589.11,1310.65,3,1
2023-12-20 15:07:24.446047,3850.36,1986.06,2361.62,3,2
2023-12-21 15:07:24.446047,1271.68,1093.88,1877.47,5,5
2023-12-22 15:07:24.446047,4251.23,1011.83,2287.76,1,3
2023-12-23 15:07:24.446047,2040.41,565.01,3020.01,3,1
2023-12-24 15:07:24.446047,3220.63,1388.39,1131.95,2,3
2023-12-25 15:07:24.446047,4886.39,2180.04,4236.62,2,1
2023-12-26 15:07:24.446047,3334.89,2324.5,1597.78,5,3
2023-12-27 15:07:24.446047,4307.0,1866.44,2003.94,2,5
2023-12-28 15:07:24.446047,2347.52,1492.47,2404.02,4,4
2023-12-29 15:07:24.446047,2780.6,1574.65,4258.43,5,5
2023-12-30 15:07:24.446047,2747.45,1249.61,4885.83,2,5
2023-12-31 15:07:24.446047,2143.76,570.95,1010.88,1,1
2024-01-01 15:07:24.446047,4832.18,1222.98,2875.76,3,2
2024-01-02 15:07:24.446047,2365.15,1775.58,4232.79,1,2
2024-01-03 15:07:24.446047,4656.09,1973.69,2438.15,2,3
2024-01-04 15:07:24.446047,2496.92,2106.97,1604.95,2,3
2024-01-05 15:07:24.446047,2556.36,2361.1,3166.69,2,4
2024-01-06 15:07:24.446047,3170.24,2350.32,4499.65,3,2
2024-01-07 15:07:24.446047,4543.04,2278.42,4629.6,1,4
2024-01-08 15:07:24.446047,3326.98,1943.29,3120.66,1,1
2024-01-09 15:07:24.446047,2597.03,667.23,4557.57,1,3
2024-01-10 15:07:24.446047,3886.43,2270.51,3928.83,1,3
2024-01-11 15:07:24.446047,3506.16,2144.63,4283.53,3,3
2024-01-12 15:07:24.446047,3108.12,1448.27,4348.55,3,4
2024-01-13 15:07:24.446047,3891.83,1936.08,2322.74,1,5
2024-01-14 15:07:24.446047,3446.58,567.55,1462.04,4,5
2024-01-15 15:07:24.446047,2797.57,2280.81,3365.62,4,4
2024-01-16 15:07:24.446047,4864.28,678.86,1134.14,4,3
2024-01-17 15:07:24.446047,3600.52,1674.69,4452.56,4,5
2024-01-18 15:07:24.446047,2800.32,1264.52,3573.29,5,2
2024-01-19 15:07:24.446047,4191.44,1975.74,1029.84,4,5
2024-01-20 15:07:24.446047,2488.83,1726.7,3358.42,3,1
2024-01-21 15:07:24.446047,3508.31,1925.94,3732.83,1,2
2024-01-22 15:07:24.446047,3567.68,1363.01,1011.48,5,1
2024-01-23 15:07:24.446047,2799.87,1820.16,4639.88,2,1
2024-01-24 15:07:24.446047,3271.84,642.98,3971.77,5,2
2024-01-25 15:07:24.446047,3998.17,1698.26,1343.89,2,2
2024-01-26 15:07:24.446047,1118.58,2387.51,2803.87,5,3
2024-01-27 15:07:24.446047,1368.52,911.19,4943.33,5,2
2024-01-28 15:07:24.446047,1231.04,637.67,3478.12,2,2
2024-01-29 15:07:24.446047,2686.87,2264.06,1080.08,3,1
2024-01-30 15:07:24.446047,3498.46,1524.04,2702.97,4,3
2024-01-31 15:07:24.446047,3439.63,1524.09,4306.92,1,3
2024-02-01 15:07:24.446047,1241.15,748.15,4632.32,4,3
2024-02-02 15:07:24.446047,4243.95,556.47,2355.49,4,4
2024-02-03 15:07:24.446047,2716.8,1254.65,1087.48,5,4
2024-02-04 15:07:24.446047,1673.25,1013.87,1373.03,2,1
2024-02-05 15:07:24.446047,4351.24,815.47,2263.93,4,5
2024-02-06 15:07:24.446047,4175.57,2472.68,3937.06,2,5
2024-02-07 15:07:24.446047,3806.45,1559.09,1339.19,4,5
2024-02-08 15:07:24.446047,3689.43,764.3,3080.85,2,5
2024-02-09 15:07:24.446047,1540.07,1943.32,2661.62,5,5
2024-02-10 15:07:24.446047,3635.26,1965.11,1000.88,4,4
2024-02-11 15:07:24.446047,4926.48,2423.83,1778.62,2,5
2024-02-12 15:07:24.446047,3964.93,506.6,2244.92,3,1
2024-02-13 15:07:24.446047,4778.62,1939.01,1287.44,2,3
2024-02-14 15:07:24.446047,4784.06,1803.0,2677.3,3,5
2024-02-15 15:07:24.446047,4358.06,2037.96,3490.37,4,2
2024-02-16 15:07:24.446047,3894.45,2064.65,4279.07,3,4
2024-02-17 15:07:24.446047,3001.83,1135.39,1413.22,3,2
2024-02-18 15:07:24.446047,4324.41,2251.44,4474.93,3,5
2024-02-19 15:07:24.446047,1228.18,1140.23,4933.41,3,4
2024-02-20 15:07:24.446047,4508.51,631.31,3140.31,1,4
2024-02-21 15:07:24.446047,3797.0,2464.83,2336.0,3,3
2024-02-22 15:07:24.446047,3517.21,1064.16,3181.65,5,1
2024-02-23 15:07:24.446047,3589.77,876.48,1993.97,5,2
2024-02-24 15:07:24.446047,2142.61,1786.61,1862.28,5,4
2024-02-25 15:07:24.446047,4647.61,516.75,3832.22,1,5
2024-02-26 15:07:24.446047,4570.67,927.93,1628.68,1,3
2024-02-27 15:07:24.446047,1475.35,1613.07,4700.48,5,5
2024-02-28 15:07:24.446047,4763.17,1044.32,1504.29,5,2
2024-02-29 15:07:24.446047,4635.98,948.9,2161.89,5,5
2024-03-01 15:07:24.446047,3768.83,2186.87,1207.21,3,4
2024-03-02 15:07:24.446047,3162.41,1847.42,4171.78,2,3
2024-03-03 15:07:24.446047,1332.55,2204.34,2933.22,2,3
2024-03-04 15:07:24.446047,2623.79,762.96,4718.5,4,2
2024-03-05 15:07:24.446047,3640.97,910.36,1027.65,1,3
2024-03-06 15:07:24.446047,4309.38,760.54,1862.89,2,5
2024-03-07 15:07:24.446047,2212.27,1424.25,1562.27,5,2
2024-03-08 15:07:24.446047,1395.48,2402.61,4865.88,1,2
2024-03-09 15:07:24.446047,4905.47,1067.18,1441.05,2,1
2024-03-10 15:07:24.446047,3928.35,1554.97,4296.84,4,3
2024-03-11 15:07:24.446047,3842.1,2250.61,1615.75,3,2
2024-03-12 15:07:24.446047,2427.87,1245.5,4758.38,5,1
2024-03-13 15:07:24.446047,1413.84,1099.0,4930.21,3,1
2024-03-14 15:07:24.446047,1140.19,2490.4,4102.83,2,3
2024-03-15 15:07:24.446047,4309.72,2365.73,4019.44,1,3
2024-03-16 15:07:24.446047,3883.57,875.37,2750.87,2,5
2024-03-17 15:07:24.446047,2802.27,1356.88,1482.91,3,5
2024-03-18 15:07:24.446047,1484.73,1228.15,4574.47,3,2
2024-03-19 15:07:24.446047,3617.26,860.62,2462.03,4,2
2024-03-20 15:07:24.446047,2264.3,2023.17,2625.61,2,2
2024-03-21 15:07:24.446047,4176.04,967.58,1702.44,4,2
2024-03-22 15:07:24.446047,3131.33,600.78,1449.85,2,5
2024-03-23 15:07:24.446047,1565.05,1834.83,3672.89,2,3
2024-03-24 15:07:24.446047,4249.46,2411.27,1650.61,5,4
2024-03-25 15:07:24.446047,3293.06,2365.61,2034.86,1,5
2024-03-26 15:07:24.446047,2825.08,1080.26,3068.47,2,4
2024-03-27 15:07:24.446047,4518.66,926.9,1524.93,3,2
2024-03-28 15:07:24.446047,1124.89,2427.74,3359.96,2,5
2024-03-29 15:07:24.446047,3998.27,1481.79,1326.66,4,4
2024-03-30 15:07:24.446047,4791.21,1902.1,4684.7,3,1
2024-03-31 15:07:24.446047,1719.84,2044.49,3074.12,4,1
2024-04-01 15:07:24.446047,3085.51,2221.46,4358.77,1,5
2024-04-02 15:07:24.446047,3138.27,560.73,2778.33,4,1
2024-04-03 15:07:24.446047,4932.08,1924.99,1383.87,2,5
2024-04-04 15:07:24.446047,3973.86,2247.85,2129.57,4,1
2024-04-05 15:07:24.446047,3967.51,1133.94,4379.41,3,1
2024-04-06 15:07:24.446047,1240.08,2260.71,4859.1,5,3
2024-04-07 15:07:24.446047,2079.69,640.39,2000.94,1,3
2024-04-08 15:07:24.446047,4278.15,861.12,4888.05,4,1
2024-04-09 15:07:24.446047,1347.64,1141.03,3129.1,4,4
2024-04-10 15:07:24.446047,1093.16,2252.69,4871.46,3,1
2024-04-11 15:07:24.446047,4471.6,2065.36,3832.43,1,4
2024-04-12 15:07:24.446047,3086.11,1684.06,4322.86,2,2
2024-04-13 15:07:24.446047,4965.68,1884.51,3398.95,2,2
2024-04-14 15:07:24.446047,2271.22,1531.66,2914.66,5,4
2024-04-15 15:07:24.446047,2689.35,649.0,2814.89,2,3
2024-04-16 15:07:24.446047,4338.55,1990.31,1792.9,5,2
2024-04-17 15:07:24.446047,1225.82,1606.52,4122.58,3,5
2024-04-18 15:07:24.446047,1661.29,2276.93,3922.07,5,5
2024-04-19 15:07:24.446047,1551.12,2332.85,2500.57,3,3
2024-04-20 15:07:24.446047,3953.68,644.23,4700.75,2,3
2024-04-21 15:07:24.446047,1549.01,2001.57,3576.93,3,2
2024-04-22 15:07:24.446047,2021.66,829.43,1267.18,3,1
2024-04-23 15:07:24.446047,4620.66,1615.33,2929.99,4,4
2024-04-24 15:07:24.446047,1226.06,1765.2,2963.75,1,1
2024-04-25 15:07:24.446047,4375.29,2104.09,1781.08,3,5
2024-04-26 15:07:24.446047,3879.59,2057.98,2514.26,5,4
2024-04-27 15:07:24.446047,2687.43,1950.55,3898.84,4,4
2024-04-28 15:07:24.446047,4886.76,2202.94,3664.75,2,2
2024-04-29 15:07:24.446047,4705.98,1059.95,2739.9,3,4
2024-04-30 15:07:24.446047,2886.17,1292.94,3924.24,3,4
2024-05-01 15:07:24.446047,4256.86,1182.69,2140.1,1,3
2024-05-02 15:07:24.446047,3726.73,2104.72,1390.5,4,3
2024-05-03 15:07:24.446047,1233.14,662.87,4471.53,4,1
2024-05-04 15:07:24.446047,3586.83,2132.32,4377.6,5,3
2024-05-05 15:07:24.446047,3829.36,899.54,1577.91,1,5
2024-05-06 15:07:24.446047,2733.26,1318.68,4637.87,4,2
2024-05-07 15:07:24.446047,4725.01,1910.96,1861.52,5,5
2024-05-08 15:07:24.446047,1056.13,1697.86,4406.95,1,3
2024-05-09 15:07:24.446047,3700.32,1489.04,4571.82,3,5
2024-05-10 15:07:24.446047,4788.78,1686.99,2056.65,3,1
2024-05-11 15:07:24.446047,2365.36,1958.72,4477.88,3,3
2024-05-12 15:07:24.446047,2839.31,2346.67,2517.05,1,1
2024-05-13 15:07:24.446047,4368.15,1424.84,1943.93,2,4
2024-05-14 15:07:24.446047,4763.63,2433.75,4464.71,2,1
2024-05-15 15:07:24.446047,2628.05,1435.75,2569.29,2,5
2024-05-16 15:07:24.446047,1071.71,1591.01,1467.47,2,3
2024-05-17 15:07:24.446047,4823.94,1867.66,3395.25,3,5
2024-05-18 15:07:24.446047,2406.86,1834.32,2499.62,3,4
2024-05-19 15:07:24.446047,2828.87,1796.25,4103.02,2,2
2024-05-20 15:07:24.446047,1609.92,1155.01,4849.89,4,4
2024-05-21 15:07:24.446047,4614.89,1822.43,3075.73,4,3
2024-05-22 15:07:24.446047,3478.48,2362.76,4993.8,2,5
2024-05-23 15:07:24.446047,2503.05,2220.86,4584.82,2,4
2024-05-24 15:07:24.446047,3960.89,1574.66,4767.27,2,3
2024-05-25 15:07:24.446047,2909.95,1223.61,3475.52,5,1
2024-05-26 15:07:24.446047,2589.61,1166.52,3626.27,3,3
2024-05-27 15:07:24.446047,2862.15,2081.96,4174.87,4,3
2024-05-28 15:07:24.446047,3282.89,1302.12,3788.46,1,1
2024-05-29 15:07:24.446047,2892.22,1176.4,1980.31,1,1
2024-05-30 15:07:24.446047,4916.43,854.73,1916.72,5,5
2024-05-31 15:07:24.446047,3471.2,1945.87,3899.46,3,4
2024-06-01 15:07:24.446047,4760.3,639.48,1525.01,5,4
2024-06-02 15:07:24.446047,2118.29,2006.21,4073.76,3,5
2024-06-03 15:07:24.446047,3955.35,1736.25,4134.53,3,3
2024-06-04 15:07:24.446047,1254.64,2248.43,1300.28,3,1
2024-06-05 15:07:24.446047,4145.49,1359.93,2098.11,1,1
2024-06-06 15:07:24.446047,3721.39,2090.23,4079.15,5,2
2024-06-07 15:07:24.446047,3587.18,962.58,1929.9,5,3
2024-06-08 15:07:24.446047,2287.15,2301.15,1661.78,3,3
2024-06-09 15:07:24.446047,3649.71,717.64,4835.53,5,4
2024-06-10 15:07:24.446047,2966.65,1172.31,4065.54,4,1
2024-06-11 15:07:24.446047,3417.74,1970.56,3743.23,4,1
2024-06-12 15:07:24.446047,3163.96,1372.93,2763.77,5,5
2024-06-13 15:07:24.446047,3210.58,1954.89,3986.62,1,5
2024-06-14 15:07:24.446047,2095.4,529.52,2508.49,3,5
2024-06-15 15:07:24.446047,2441.83,517.93,2304.75,3,4
2024-06-16 15:07:24.446047,1431.82,2328.12,4399.04,4,2
2024-06-17 15:07:24.446047,3451.77,2387.97,1445.64,5,1
2024-06-18 15:07:24.446047,2107.78,968.77,4258.27,4,2
2024-06-19 15:07:24.446047,4274.42,1262.47,3418.09,5,3
2024-06-20 15:07:24.446047,4639.42,2104.63,1833.46,5,4
2024-06-21 15:07:24.446047,4428.55,1325.15,3750.8,1,3
2024-06-22 15:07:24.446047,4767.68,1931.71,1759.53,1,1
2024-06-23 15:07:24.446047,1863.63,1907.48,4220.82,2,3
2024-06-24 15:07:24.446047,2329.64,1486.91,1834.66,2,1
2024-06-25 15:07:24.446047,2714.57,1989.14,2782.81,5,1
2024-06-26 15:07:24.446047,2573.64,728.45,1591.86,1,5
2024-06-27 15:07:24.446047,3291.92,1134.28,2139.01,3,2
2024-06-28 15:07:24.446047,4079.64,1522.42,1999.41,5,5
2024-06-29 15:07:24.446047,1111.86,1381.9,4559.36,1,4
2024-06-30 15:07:24.446047,2624.81,1956.45,4651.67,1,2
2024-07-01 15:07:24.446047,2396.37,2042.35,4189.43,2,3
2024-07-02 15:07:24.446047,1313.03,1777.69,3137.42,2,4
2024-07-03 15:07:24.446047,4711.78,791.32,4321.08,2,4
2024-07-04 15:07:24.446047,2554.92,1772.76,3587.57,4,5
2024-07-05 15:07:24.446047,3309.62,542.56,3754.73,1,4
2024-07-06 15:07:24.446047,2074.52,823.66,2773.74,1,3
2024-07-07 15:07:24.446047,4060.35,2463.07,4954.08,2,5
2024-07-08 15:07:24.446047,1902.5,2135.34,2075.37,4,1
2024-07-09 15:07:24.446047,2959.68,694.9,4394.59,1,5
2024-07-10 15:07:24.446047,3529.83,1754.82,1319.64,2,3
2024-07-11 15:07:24.446047,1715.91,1014.17,4009.65,1,1
2024-07-12 15:07:24.446047,4880.11,1337.37,4964.6,2,2
2024-07-13 15:07:24.446047,2503.46,2117.6,2605.24,5,3
2024-07-14 15:07:24.446047,1210.96,864.55,3743.82,1,2
2024-07-15 15:07:24.446047,2345.58,1425.89,1840.43,4,4
2024-07-16 15:07:24.446047,2137.5,511.96,2463.4,3,2
2024-07-17 15:07:24.446047,2004.52,1735.97,1956.68,1,3
2024-07-18 15:07:24.446047,3680.61,668.75,4603.96,3,2
2024-07-19 15:07:24.446047,4696.84,2489.31,4961.28,5,4
2024-07-20 15:07:24.446047,2557.93,1600.32,4228.0,2,2
2024-07-21 15:07:24.446047,2391.59,1331.31,1308.06,5,3
2024-07-22 15:07:24.446047,2685.11,1221.51,1151.79,2,4
2024-07-23 15:07:24.446047,2659.12,1019.64,3761.74,3,3
2024-07-24 15:07:24.446047,2473.35,1724.53,3942.34,2,4
2024-07-25 15:07:24.446047,2447.21,943.92,2847.79,1,4
2024-07-26 15:07:24.446047,1607.78,1362.95,3430.2,5,4
2024-07-27 15:07:24.446047,2549.39,566.65,2709.26,4,1
2024-07-28 15:07:24.446047,1649.35,2460.37,3400.76,2,3
2024-07-29 15:07:24.446047,3969.59,1300.17,3964.01,4,4
2024-07-30 15:07:24.446047,1772.84,2311.97,4947.24,2,3
2024-07-31 15:07:24.446047,1635.14,1932.74,2970.23,5,1
2024-08-01 15:07:24.446047,4313.99,1656.58,3059.31,5,5
2024-08-02 15:07:24.446047,4075.98,638.41,1103.4,1,3
2024-08-03 15:07:24.446047,4301.23,1627.24,2804.73,1,2
2024-08-04 15:07:24.446047,3731.58,1674.92,4715.4,2,3
2024-08-05 15:07:24.446047,3106.28,1369.24,2729.81,3,3
2024-08-06 15:07:24.446047,2949.09,1666.7,1965.65,5,1
2024-08-07 15:07:24.446047,2493.06,2207.3,3883.28,5,5
2024-08-08 15:07:24.446047,1463.8,1197.32,3587.66,1,5
2024-08-09 15:07:24.446047,3559.17,1241.44,4804.5,3,2
2024-08-10 15:07:24.446047,4497.62,1456.95,3710.48,4,5
2024-08-11 15:07:24.446047,4928.25,1983.44,3840.92,2,4
2024-08-12 15:07:24.446047,2107.43,1234.8,3496.42,1,1
2024-08-13 15:07:24.446047,4939.48,953.17,2174.15,5,2
2024-08-14 15:07:24.446047,1330.03,1099.45,2843.93,2,4
2024-08-15 15:07:24.446047,3994.78,1332.74,3376.27,2,1
2024-08-16 15:07:24.446047,2464.06,2452.13,2607.41,1,4
2024-08-17 15:07:24.446047,4288.8,1310.06,1418.98,2,1
2024-08-18 15:07:24.446047,1146.46,1684.89,2120.93,4,2
2024-08-19 15:07:24.446047,4794.69,833.12,3025.84,2,4
2024-08-20 15:07:24.446047,3196.89,675.83,1751.24,5,1
2024-08-21 15:07:24.446047,1743.11,2027.88,1748.85,4,2
2024-08-22 15:07:24.446047,1791.58,2187.59,1315.93,1,1
2024-08-23 15:07:24.446047,1527.63,1595.22,4009.15,2,2
2024-08-24 15:07:24.446047,4157.87,1612.24,2230.63,1,3
2024-08-25 15:07:24.446047,4388.54,1705.1,2552.85,1,1
2024-08-26 15:07:24.446047,2248.94,2475.36,4669.17,2,5
2024-08-27 15:07:24.446047,4638.2,1217.19,1732.49,5,5
2024-08-28 15:07:24.446047,2700.11,2239.47,2350.64,4,1
2024-08-29 15:07:24.446047,3746.4,620.81,4440.85,3,4
2024-08-30 15:07:24.446047,3692.92,848.65,2414.1,2,4
2024-08-31 15:07:24.446047,2166.52,1893.89,1584.42,4,3
2024-09-01 15:07:24.446047,1066.92,1568.67,4956.95,3,3
2024-09-02 15:07:24.446047,2969.07,1603.87,4958.05,3,4
2024-09-03 15:07:24.446047,3797.15,955.46,3591.26,2,5
2024-09-04 15:07:24.446047,3396.61,1011.17,3417.99,5,2
2024-09-05 15:07:24.446047,4545.68,2057.81,4062.22,4,4
2024-09-06 15:07:24.446047,2403.24,1142.19,1007.93,3,2
2024-09-07 15:07:24.446047,1366.75,2279.39,4483.23,1,1
2024-09-08 15:07:24.446047,2949.47,728.99,1922.48,1,4
2024-09-09 15:07:24.446047,3493.75,1620.6,3776.12,1,1
2024-09-10 15:07:24.446047,4509.95,1603.44,2543.4,1,3
2024-09-11 15:07:24.446047,4999.66,1940.98,1514.07,4,4
2024-09-12 15:07:24.446047,3844.75,1706.54,2030.76,1,5
2024-09-13 15:07:24.446047,2581.81,601.89,3232.96,1,4
2024-09-14 15:07:24.446047,4863.87,1436.6,4099.75,2,2
2024-09-15 15:07:24.446047,2148.05,2099.08,1923.32,3,5
2024-09-16 15:07:24.446047,4455.26,1273.74,2791.82,2,2
2024-09-17 15:07:24.446047,3596.03,1452.97,2365.68,5,5
2024-09-18 15:07:24.446047,2339.58,1340.92,4167.33,1,1
2024-09-19 15:07:24.446047,3284.66,1503.87,3941.62,2,4
2024-09-20 15:07:24.446047,3962.99,1048.17,3853.98,5,2
2024-09-21 15:07:24.446047,3402.74,2255.59,2146.19,5,3
2024-09-22 15:07:24.446047,1785.88,879.8,1931.78,5,1
2024-09-23 15:07:24.446047,3896.19,708.53,2481.67,4,3
2024-09-24 15:07:24.446047,1367.74,1591.14,1188.93,5,3
2024-09-25 15:07:24.446047,4299.11,1326.42,1787.93,5,1
2024-09-26 15:07:24.446047,1586.01,2243.89,4549.46,3,1
2024-09-27 15:07:24.446047,2820.53,2314.96,3578.25,1,3
2024-09-28 15:07:24.446047,3743.99,1722.61,2002.19,2,4
2024-09-29 15:07:24.446047,2373.73,2316.47,1595.03,3,3
2024-09-30 15:07:24.446047,4570.03,2034.63,4036.23,1,5
2024-10-01 15:07:24.446047,1214.2,945.19,3670.37,1,1
2024-10-02 15:07:24.446047,1195.79,2031.58,3355.71,1,1
2024-10-03 15:07:24.446047,3230.17,1860.11,2694.54,1,3
2024-10-04 15:07:24.446047,1518.67,765.16,3455.4,1,5
2024-10-05 15:07:24.446047,2918.07,2442.38,1679.02,2,2
2024-10-06 15:07:24.446047,1417.3,1938.34,3759.31,3,3
2024-10-07 15:07:24.446047,3572.92,828.45,2767.14,2,4
2024-10-08 15:07:24.446047,2008.59,566.71,2751.58,1,2
2024-10-09 15:07:24.446047,3680.04,589.28,2822.18,1,3
2024-10-10 15:07:24.446047,2744.14,789.06,4481.98,5,1
2024-10-11 15:07:24.446047,3673.82,964.78,3648.74,2,5
2024-10-12 15:07:24.446047,1022.36,1603.93,1985.59,2,4
2024-10-13 15:07:24.446047,1795.82,2211.19,3577.05,4,2
2024-10-14 15:07:24.446047,3909.78,1847.44,3467.05,4,4
2024-10-15 15:07:24.446047,4858.09,2424.99,2193.11,2,3
2024-10-16 15:07:24.446047,3765.64,1842.99,3589.72,2,3
2024-10-17 15:07:24.446047,4366.97,2088.94,3279.0,2,3
2024-10-18 15:07:24.446047,3758.96,1170.03,1269.9,2,1
2024-10-19 15:07:24.446047,2293.41,1409.25,3456.2,1,2
2024-10-20 15:07:24.446047,1405.5,2450.7,4575.34,5,2
2024-10-21 15:07:24.446047,2671.59,1127.52,4133.95,4,5
2024-10-22 15:07:24.446047,3062.45,1784.11,1153.58,3,4
2024-10-23 15:07:24.446047,1109.77,1782.64,2969.04,4,5
2024-10-24 15:07:24.446047,4531.07,586.23,3331.08,2,5
2024-10-25 15:07:24.446047,3174.85,2250.05,4115.53,2,1
2024-10-26 15:07:24.446047,2584.87,1561.01,4730.21,1,5
2024-10-27 15:07:24.446047,3615.52,1753.03,2495.44,1,4
2024-10-28 15:07:24.446047,2164.23,2457.04,4762.17,5,3
2024-10-29 15:07:24.446047,3292.34,544.24,4195.48,4,1
2024-10-30 15:07:24.446047,2475.53,2499.91,3772.39,4,1
2024-10-31 15:07:24.446047,4786.68,1911.68,3552.0,2,2
2024-11-01 15:07:24.446047,1306.06,602.97,1828.28,5,5
2024-11-02 15:07:24.446047,1939.31,2162.75,1191.71,1,1
2024-11-03 15:07:24.446047,1762.03,1327.89,3857.35,3,2
2024-11-04 15:07:24.446047,2665.05,559.7,3737.46,1,4
2024-11-05 15:07:24.446047,4209.45,1577.38,3613.32,2,2
2024-11-06 15:07:24.446047,3463.73,1564.21,4555.23,4,1
2024-11-07 15:07:24.446047,1264.93,650.52,1414.24,2,4
